CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases
1197,23,Female,Groceries,Beverages,32.67,Spring,Cash on Delivery,4,19,7
1198,68,Female,Womens Clothing,Jeans,95.87,Autumn,Cash on Delivery,3.3,13,4
1199,61,Male,Sports,Yoga Mat,102.24,Winter,Card,3.6,20,5
1200,64,Male,Footwear,Sneakers,55.35,Summer,Card,4,26,8
1201,28,Female,Womens Clothing,Jeans,39.68,Summer,Cash on Delivery,3.4,16,3
1202,34,Male,Mens Clothing,Jacket,188.14,Autumn,Card,4.2,8,4
1203,26,Female,Womens Clothing,Top,148.54,Winter,Card,3.6,26,8
1204,29,Male,Footwear,Sneakers,102,Spring,Card,3.5,10,5
1205,47,Female,Sports,Football,239.73,Summer,Card,4.8,24,7
1206,37,Female,Beauty,Skincare Kit,102.4,Spring,Card,4.3,20,5
1207,54,Female,Beauty,Skincare Kit,34.86,Winter,Cash on Delivery,3.6,13,4
1208,67,Female,Footwear,Formal Shoes,184.03,Summer,Card,4.1,24,7
1209,24,Male,Footwear,Sneakers,129.9,Winter,Card,3.8,16,8
1210,33,Male,Home,Kitchen Set,255.3,Winter,Card,3.3,26,8
1211,31,Male,Groceries,Rice Pack,63.06,Autumn,Cash on Delivery,2.5,15,5
1212,37,Male,Sports,Dumbbells,147.46,Autumn,Card,3.7,14,2
1213,28,Female,Beauty,Skincare Kit,68.68,Autumn,Cash on Delivery,3.1,18,4
1214,58,Female,Accessories,Handbag,118.34,Summer,Card,4.1,19,7
1215,60,Male,Mens Clothing,T-Shirt,99.54,Winter,Cash on Delivery,3.7,12,1
1216,28,Male,Home,Lamp,206.37,Summer,Card,3.1,16,8
1217,66,Female,Womens Clothing,Top,163.33,Spring,Card,3,12,6
1218,55,Male,Mens Clothing,Jacket,162.46,Winter,Card,3.2,4,2
1219,35,Female,Footwear,Sandals,242.17,Autumn,Card,3.8,21,8
1220,65,Male,Sports,Yoga Mat,108.5,Spring,Card,4.4,14,7
1221,35,Female,Accessories,Handbag,82.93,Autumn,Card,3.6,19,7
1222,21,Male,Electronics,Laptop,2122.12,Autumn,Card,4.1,18,4
1223,31,Male,Home,Kitchen Set,187.38,Spring,Card,4.1,18,9
1224,42,Male,Sports,Yoga Mat,157.06,Winter,Card,4.2,20,5
1225,22,Male,Electronics,Laptop,1708.09,Spring,Card,3.7,6,3
1226,62,Female,Footwear,Formal Shoes,156.84,Winter,Card,3.4,13,4
1227,28,Female,Womens Clothing,Skirt,189.2,Spring,Card,2.9,13,4
1228,33,Female,Home,Curtains,117.64,Spring,Card,3,14,7
1229,36,Male,Footwear,Sandals,147.48,Autumn,Card,4.3,15,5
1230,28,Male,Mens Clothing,Jeans,75.04,Spring,Cash on Delivery,3.8,4,2
1231,26,Male,Mens Clothing,T-Shirt,108.5,Autumn,Card,3.7,14,2
1232,55,Male,Electronics,Laptop,1226.67,Summer,Card,3.4,10,5
1233,64,Female,Footwear,Formal Shoes,70.09,Spring,Cash on Delivery,4.3,20,5
1234,51,Female,Womens Clothing,Top,145.45,Summer,Card,2.6,10,5
1235,37,Female,Womens Clothing,Jeans,121.42,Winter,Card,4.7,8,4
1236,21,Male,Mens Clothing,Jeans,129.32,Winter,Card,3.5,9,2
1237,27,Female,Womens Clothing,Top,134.56,Summer,Card,3.9,14,7
1238,28,Male,Mens Clothing,Jeans,190.96,Spring,Card,5,19,7
1239,56,Female,Accessories,Wallet,32.97,Autumn,Cash on Delivery,5,14,7
1240,25,Male,Mens Clothing,Jeans,140.93,Spring,Card,3.6,8,4
1241,35,Female,Womens Clothing,Top,96.4,Autumn,Card,4.3,9,2
1242,55,Female,Womens Clothing,Dress,136.21,Autumn,Card,3,12,6
1243,52,Female,Home,Curtains,44.41,Spring,Cash on Delivery,3,11,3
1244,67,Female,Beauty,Perfume,91.85,Winter,Card,3.2,10,5
1245,35,Male,Electronics,Mobile Phone,2677.54,Summer,Card,4.3,28,9
1246,49,Female,Beauty,Skincare Kit,106.28,Autumn,Card,4.4,12,6
1247,64,Male,Electronics,Smart Watch,2907.6,Spring,Card,4.5,16,3
1248,20,Male,Footwear,Formal Shoes,176.9,Autumn,Card,3.9,15,5
1249,52,Female,Womens Clothing,Dress,89.05,Winter,Cash on Delivery,3.7,7,1
1250,37,Male,Groceries,Cooking Oil,57.93,Spring,Card,2.7,4,2
1251,44,Female,Accessories,Sunglasses,22.1,Spring,Cash on Delivery,4.2,12,6
1252,66,Male,Sports,Yoga Mat,81.13,Autumn,Cash on Delivery,3.3,9,2
1253,28,Female,Accessories,Wallet,165.53,Autumn,Card,5,15,5
1254,30,Male,Footwear,Sneakers,222.83,Spring,Card,3.8,6,3
1255,70,Male,Electronics,Laptop,2919.39,Winter,Card,3.5,13,4
1256,44,Female,Beauty,Skincare Kit,143.9,Spring,Card,4.7,26,8
1257,45,Female,Beauty,Perfume,85.13,Autumn,Cash on Delivery,3.4,10,5
1258,41,Male,Groceries,Cooking Oil,8.87,Winter,Card,4.4,16,3
1259,42,Male,Footwear,Sneakers,166.69,Autumn,Card,2.8,6,3
1260,51,Male,Footwear,Formal Shoes,195.92,Spring,Card,2.8,19,7
1261,59,Male,Mens Clothing,Jeans,165.21,Spring,Card,3.8,14,7
1262,58,Male,Electronics,Smart Watch,500.44,Summer,Card,4.4,16,3
1263,56,Male,Sports,Yoga Mat,95.43,Spring,Cash on Delivery,4,6,3
1264,52,Male,Electronics,Smart Watch,2764.97,Winter,Card,2.7,9,2
1265,41,Male,Groceries,Cooking Oil,60.98,Spring,Card,2.8,14,7
1266,37,Male,Electronics,Smart Watch,943.53,Spring,Card,4.7,2,1
1267,51,Male,Sports,Yoga Mat,246.18,Spring,Card,3.6,8,4
1268,65,Male,Electronics,Headphones,1135.9,Winter,Card,3.5,13,4
1269,45,Male,Electronics,Headphones,1704.22,Summer,Card,4.1,15,5
1270,23,Male,Footwear,Formal Shoes,92.79,Autumn,Card,4.9,13,4
1271,55,Male,Mens Clothing,Jeans,165.27,Spring,Card,3.5,17,6
1272,45,Female,Beauty,Makeup Set,72.32,Summer,Cash on Delivery,3.4,17,6
1273,55,Male,Electronics,Headphones,1843.01,Spring,Card,2.9,20,10
1274,45,Male,Sports,Football,40.4,Summer,Card,3.3,10,5
1275,29,Male,Sports,Yoga Mat,80.31,Winter,Cash on Delivery,4.3,11,3
1276,27,Female,Footwear,Sandals,197.36,Autumn,Card,3.5,16,3
1277,22,Male,Footwear,Sandals,153.96,Spring,Card,4.7,11,3
1278,55,Male,Footwear,Sandals,46.48,Summer,Cash on Delivery,3.1,6,3
1279,40,Male,Home,Kitchen Set,129.11,Summer,Card,3.1,20,5
1280,63,Male,Sports,Yoga Mat,130.98,Summer,Card,3.3,10,5
1281,43,Male,Sports,Dumbbells,116.56,Summer,Card,3.1,25,10
1282,34,Male,Electronics,Headphones,1105.45,Winter,Card,5,24,7
1283,46,Male,Footwear,Sneakers,192.39,Autumn,Card,3.9,9,2
1284,51,Female,Womens Clothing,Dress,184.44,Spring,Card,3.6,15,5
1285,25,Male,Home,Kitchen Set,227.36,Spring,Card,3.2,15,5
1286,55,Male,Mens Clothing,Jacket,91.95,Summer,Card,4.1,20,5
1287,40,Female,Sports,Dumbbells,71.11,Winter,Cash on Delivery,4.6,18,4
1288,36,Male,Footwear,Formal Shoes,114.22,Autumn,Card,3.9,22,6
1289,70,Female,Beauty,Skincare Kit,104.25,Winter,Card,3.9,10,5
1290,20,Female,Womens Clothing,Skirt,151.63,Winter,Card,2,12,6
1291,35,Male,Sports,Dumbbells,113.99,Summer,Card,3.3,8,4
1292,37,Female,Footwear,Sandals,149.77,Spring,Card,4,25,10
1293,35,Female,Sports,Football,149.11,Spring,Card,3.1,14,7
1294,47,Female,Accessories,Wallet,44.02,Autumn,Cash on Delivery,4.4,6,3
1295,60,Male,Mens Clothing,Jacket,42.96,Spring,Card,5,25,10
1296,55,Female,Womens Clothing,Dress,186.61,Summer,Card,3.2,14,7
1297,36,Male,Groceries,Rice Pack,20.05,Spring,Cash on Delivery,3.9,13,4
1298,31,Male,Electronics,Laptop,2520.3,Summer,Card,2.7,14,7
1299,51,Female,Womens Clothing,Dress,119.82,Winter,Card,4.3,21,8
1300,62,Male,Footwear,Formal Shoes,144.67,Autumn,Card,3.7,14,7
1301,29,Female,Beauty,Perfume,38.64,Autumn,Cash on Delivery,4,16,3
1302,28,Male,Sports,Football,64.16,Winter,Cash on Delivery,3.7,28,9
1303,35,Male,Sports,Yoga Mat,238.78,Summer,Card,3.8,9,2
1304,34,Female,Accessories,Sunglasses,159.39,Spring,Card,3,6,3
1305,22,Female,Groceries,Cooking Oil,60.87,Winter,Card,3.6,14,7
1306,70,Male,Footwear,Formal Shoes,61.28,Summer,Card,4.6,14,7
1307,42,Male,Footwear,Sandals,219.14,Winter,Card,4.2,18,4
1308,22,Female,Womens Clothing,Skirt,125.23,Winter,Card,4.8,13,4
1309,39,Female,Accessories,Wallet,77.93,Summer,Card,3.5,10,5
1310,48,Male,Electronics,Smart Watch,579.51,Spring,Card,2.5,11,3
1311,58,Male,Mens Clothing,Jacket,142.47,Spring,Card,3.5,20,5
1312,21,Male,Sports,Yoga Mat,34.03,Summer,Cash on Delivery,3.3,6,3
1313,56,Male,Mens Clothing,Jeans,191.15,Summer,Card,3.2,30,10
1314,57,Female,Groceries,Cooking Oil,57.36,Summer,Card,3.8,20,5
1315,40,Male,Sports,Yoga Mat,235.9,Autumn,Card,3.5,13,4
1316,53,Male,Electronics,Smart Watch,1327.45,Summer,Card,3.9,6,3
1317,69,Male,Home,Kitchen Set,120.8,Spring,Card,4.8,20,5
1318,30,Male,Electronics,Laptop,2944.78,Spring,Card,4,23,9
1319,52,Female,Beauty,Skincare Kit,105.98,Spring,Card,3.9,19,7
1320,24,Male,Sports,Football,71.53,Autumn,Card,4,11,3
1321,51,Female,Beauty,Skincare Kit,30.99,Summer,Cash on Delivery,3.4,8,4
1322,50,Female,Beauty,Makeup Set,53.04,Summer,Cash on Delivery,3.7,10,0
1323,52,Female,Beauty,Skincare Kit,50.77,Winter,Cash on Delivery,4.4,12,6
1324,23,Female,Beauty,Skincare Kit,25.79,Autumn,Card,4.6,16,8
1325,64,Male,Sports,Dumbbells,194.44,Winter,Card,4.3,30,10
1326,25,Female,Footwear,Formal Shoes,160.51,Summer,Card,3.4,15,5
1327,67,Male,Sports,Yoga Mat,36.44,Spring,Card,3,13,4
1328,57,Female,Accessories,Sunglasses,80.59,Summer,Cash on Delivery,3.1,16,3
1329,36,Female,Womens Clothing,Skirt,194.05,Winter,Card,3.3,8,4
1330,62,Male,Mens Clothing,Shirt,143.18,Spring,Card,2.8,24,7
1331,47,Male,Electronics,Mobile Phone,1170.37,Autumn,Card,3.4,16,3
1332,25,Female,Womens Clothing,Dress,164.39,Winter,Card,3.6,18,4
1333,56,Male,Sports,Yoga Mat,52.53,Summer,Cash on Delivery,3.1,14,2
1334,55,Female,Footwear,Sandals,46.45,Winter,Card,4.9,16,8
1335,34,Male,Footwear,Sneakers,85.32,Summer,Cash on Delivery,4.8,15,5
1336,58,Male,Electronics,Mobile Phone,1082.29,Summer,Card,3.2,8,4
1337,60,Female,Accessories,Wallet,97.14,Autumn,Cash on Delivery,3.3,17,6
1338,22,Female,Womens Clothing,Top,72.12,Autumn,Cash on Delivery,2.4,8,4
1339,31,Female,Womens Clothing,Jeans,115.32,Summer,Card,2.6,12,6
1340,51,Female,Beauty,Skincare Kit,76.33,Spring,Card,4,9,2
1341,62,Male,Mens Clothing,Jacket,181.25,Summer,Card,2.8,21,8
1342,62,Male,Home,Kitchen Set,178.48,Spring,Card,2.9,20,5
1343,49,Male,Sports,Yoga Mat,28.95,Summer,Cash on Delivery,3.4,24,7
1344,55,Female,Footwear,Sandals,96.28,Spring,Card,4,17,6
1345,36,Male,Groceries,Cooking Oil,17.13,Winter,Cash on Delivery,2.9,9,2
1346,41,Female,Home,Kitchen Set,233.88,Summer,Card,4.4,14,7
1347,33,Female,Footwear,Sandals,125.68,Winter,Card,4.5,24,7
1348,22,Male,Home,Lamp,132.3,Autumn,Card,4.4,8,4
1349,65,Female,Womens Clothing,Jeans,80.24,Summer,Card,3.3,6,3
1350,58,Female,Womens Clothing,Top,197.63,Spring,Card,4.2,30,10
1351,58,Male,Sports,Football,144,Autumn,Card,4.4,24,7
1352,67,Female,Accessories,Sunglasses,173.81,Summer,Card,2.7,8,4
1353,54,Female,Womens Clothing,Dress,130.33,Summer,Card,3.9,16,8
1354,52,Female,Accessories,Wallet,151.17,Spring,Card,2.7,21,8
1355,43,Female,Beauty,Skincare Kit,56.31,Spring,Cash on Delivery,5,6,3
1356,39,Female,Footwear,Formal Shoes,79.95,Summer,Card,3.4,30,10
1357,60,Male,Electronics,Smart Watch,1905.2,Winter,Card,3.3,21,8
1358,30,Female,Home,Kitchen Set,172.51,Summer,Card,2.4,22,6
1359,28,Female,Footwear,Sneakers,162.07,Spring,Card,2.7,11,3
1360,60,Female,Womens Clothing,Dress,75.11,Summer,Card,4,12,6
1361,52,Female,Groceries,Cooking Oil,66.05,Summer,Cash on Delivery,3.7,10,5
1362,32,Male,Sports,Football,136.35,Spring,Card,3.3,16,3
1363,39,Female,Beauty,Makeup Set,141.19,Winter,Card,1.5,14,7
1364,42,Female,Footwear,Formal Shoes,76.55,Autumn,Cash on Delivery,3.6,15,5
1365,52,Male,Footwear,Formal Shoes,248.92,Spring,Card,3.4,13,4
1366,54,Male,Footwear,Sneakers,247.98,Spring,Card,3.6,10,5
1367,64,Male,Electronics,Smart Watch,1925.6,Spring,Card,2.6,13,4
1368,51,Male,Sports,Dumbbells,139.66,Winter,Card,3.6,9,2
1369,65,Male,Mens Clothing,Jeans,199.78,Autumn,Card,3.5,15,5
1370,22,Female,Beauty,Skincare Kit,45.19,Summer,Card,4.7,12,6
1371,30,Female,Footwear,Sneakers,206.49,Summer,Card,3.6,20,5
1372,52,Male,Electronics,Mobile Phone,1357.56,Autumn,Card,5,16,8
1373,26,Female,Footwear,Sneakers,160.69,Autumn,Card,4.3,15,5
1374,29,Female,Sports,Yoga Mat,239.09,Summer,Card,4,6,3
1375,61,Male,Electronics,Headphones,2519.73,Summer,Card,3.5,20,5
1376,62,Female,Footwear,Formal Shoes,218.99,Autumn,Card,3.6,16,3
1377,64,Male,Footwear,Formal Shoes,244.01,Spring,Card,4.1,15,5
1378,31,Female,Home,Lamp,140.23,Autumn,Card,3,9,2
1379,49,Male,Electronics,Smart Watch,2191.92,Summer,Card,2.8,13,4
1380,46,Female,Home,Curtains,145.73,Autumn,Card,2.7,14,2
1381,32,Female,Womens Clothing,Top,194.29,Summer,Card,3.6,10,5
1382,29,Male,Home,Curtains,219.13,Summer,Card,2.8,20,5
1383,53,Female,Beauty,Perfume,73,Autumn,Card,2.8,18,4
1384,56,Male,Sports,Yoga Mat,206.69,Summer,Card,4.1,15,5
1385,49,Male,Footwear,Sandals,171.39,Winter,Card,5,13,4
1386,49,Female,Home,Lamp,281.41,Autumn,Card,4.6,10,5
1387,42,Male,Groceries,Cooking Oil,65.66,Summer,Cash on Delivery,3.1,20,5
1388,66,Male,Mens Clothing,T-Shirt,117.92,Summer,Card,3.1,18,9
1389,57,Female,Accessories,Wallet,85.12,Autumn,Cash on Delivery,3,10,5
1390,21,Male,Electronics,Headphones,522.74,Summer,Card,4.8,24,7
1391,70,Male,Sports,Dumbbells,146.3,Summer,Card,3.3,20,5
1392,57,Male,Footwear,Sneakers,188.81,Spring,Card,4.1,11,3
1393,24,Male,Electronics,Smart Watch,973.64,Autumn,Card,4.3,16,3
1394,61,Male,Electronics,Mobile Phone,1496.01,Winter,Card,4,13,4
1395,56,Female,Footwear,Formal Shoes,228.28,Summer,Card,4.1,6,3
1396,40,Female,Accessories,Sunglasses,119.97,Summer,Card,4,13,4
1397,23,Female,Womens Clothing,Jeans,123.01,Spring,Card,3.9,17,6
1398,43,Female,Accessories,Handbag,162.25,Spring,Card,4.2,6,3
1399,54,Female,Footwear,Sneakers,194.79,Winter,Card,2.2,16,8
1400,50,Male,Sports,Dumbbells,126.38,Autumn,Card,3.4,6,3
1401,67,Female,Footwear,Sandals,246.6,Spring,Card,4.8,15,5
1402,59,Male,Mens Clothing,Shirt,116.03,Spring,Card,2.6,7,1
1403,21,Female,Accessories,Wallet,157.32,Winter,Card,3.1,18,4
1404,26,Female,Beauty,Makeup Set,96.17,Summer,Cash on Delivery,3.5,15,5
1405,21,Female,Footwear,Sneakers,103.99,Spring,Card,4.3,11,3
1406,57,Male,Electronics,Smart Watch,629.5,Spring,Card,3.7,15,5
1407,23,Male,Electronics,Smart Watch,1444.5,Spring,Card,3.2,14,2
1408,57,Male,Mens Clothing,Jacket,36.46,Summer,Card,2.6,4,2
1409,31,Female,Beauty,Perfume,80.36,Summer,Cash on Delivery,4.5,17,6
1410,57,Male,Electronics,Headphones,2547.41,Spring,Card,3.7,16,3
1411,55,Female,Footwear,Sneakers,75.06,Summer,Card,3.9,12,1
1412,47,Female,Beauty,Skincare Kit,42.38,Summer,Cash on Delivery,3.4,17,6
1413,52,Female,Beauty,Skincare Kit,134.53,Autumn,Card,3.8,26,8
1414,23,Male,Footwear,Formal Shoes,214.52,Summer,Card,2.6,4,2
1415,24,Female,Beauty,Skincare Kit,42.87,Spring,Card,3.6,15,5
1416,22,Male,Sports,Football,180.61,Spring,Card,3,15,5
1417,52,Male,Footwear,Sandals,161.2,Winter,Card,3.1,4,2
1418,49,Female,Sports,Dumbbells,166.73,Spring,Card,2.3,15,5
1419,29,Female,Footwear,Sandals,102.67,Spring,Card,3,6,3
1420,54,Male,Electronics,Laptop,999.76,Winter,Card,4,8,4
1421,31,Male,Sports,Football,112.39,Spring,Card,4.7,26,8
1422,54,Male,Mens Clothing,Jacket,161.28,Winter,Card,3.4,16,3
1423,32,Male,Groceries,Snacks,31.93,Winter,Cash on Delivery,4.3,9,2
1424,26,Female,Womens Clothing,Top,53,Spring,Cash on Delivery,4.4,12,6
1425,22,Female,Womens Clothing,Top,64.8,Autumn,Cash on Delivery,2.7,19,7
1426,61,Female,Home,Kitchen Set,74.16,Summer,Cash on Delivery,4.8,18,4
1427,67,Male,Sports,Dumbbells,238.74,Winter,Card,3.4,26,8
1428,28,Male,Mens Clothing,Jacket,30.21,Winter,Card,3.7,14,2
1429,20,Female,Footwear,Formal Shoes,200.62,Autumn,Card,4.6,12,6
1430,25,Male,Sports,Dumbbells,238.55,Spring,Card,4,12,6
1431,28,Female,Womens Clothing,Dress,159.04,Spring,Card,4.8,26,8
1432,21,Male,Groceries,Rice Pack,63.05,Autumn,Cash on Delivery,4.3,21,8
1433,35,Male,Electronics,Smart Watch,2360.5,Summer,Card,4.4,12,6
1434,23,Female,Womens Clothing,Top,104.09,Spring,Card,3.8,16,8
1435,52,Female,Sports,Football,245.46,Spring,Card,5,19,7
1436,68,Male,Mens Clothing,Jeans,175.43,Summer,Card,3.7,10,5
1437,55,Female,Accessories,Sunglasses,169.49,Winter,Card,3.6,18,4
1438,59,Female,Beauty,Skincare Kit,101.48,Winter,Card,4.3,4,2
1439,22,Male,Electronics,Laptop,2140.58,Winter,Card,3.5,18,4
1440,47,Male,Sports,Football,203.57,Autumn,Card,3.7,16,3
1441,40,Female,Womens Clothing,Top,139.26,Spring,Card,3.3,24,7
1442,67,Female,Womens Clothing,Top,67.4,Spring,Cash on Delivery,3.3,22,6
1443,34,Female,Beauty,Makeup Set,116.44,Summer,Card,4,25,10
1444,50,Male,Sports,Yoga Mat,184.94,Summer,Card,2.5,8,4
1445,70,Female,Accessories,Wallet,103.96,Winter,Card,5,2,1
1446,49,Male,Mens Clothing,Shirt,181.17,Spring,Card,4.4,18,4
1447,30,Female,Beauty,Skincare Kit,68.95,Summer,Card,4.4,22,6
1448,66,Male,Footwear,Sneakers,111.46,Autumn,Card,2.3,10,0
1449,46,Female,Womens Clothing,Top,145.36,Summer,Card,4.3,22,6
1450,40,Female,Beauty,Perfume,46.27,Spring,Card,4.5,18,4
1451,38,Male,Mens Clothing,Shirt,57.51,Winter,Cash on Delivery,3.9,9,2
1452,55,Female,Womens Clothing,Jeans,138.96,Autumn,Card,4.7,25,10
1453,63,Male,Mens Clothing,T-Shirt,47.65,Winter,Card,4.4,19,7
1454,44,Female,Accessories,Handbag,154.98,Spring,Card,3.8,26,8
1455,58,Male,Groceries,Snacks,60.75,Autumn,Cash on Delivery,4.5,25,10
1456,51,Female,Womens Clothing,Skirt,102.64,Spring,Card,3.9,10,5
1457,21,Female,Accessories,Wallet,98.79,Autumn,Card,3.3,4,2
1458,33,Male,Electronics,Laptop,2572.06,Autumn,Card,2.7,21,8
1459,26,Female,Footwear,Sandals,240.32,Autumn,Card,4.2,18,9
1460,30,Female,Sports,Yoga Mat,238.27,Summer,Card,2.7,13,4
1461,23,Female,Sports,Yoga Mat,115.62,Spring,Card,5,13,4
1462,26,Female,Womens Clothing,Top,73.14,Spring,Card,2.9,11,3
1463,68,Male,Footwear,Formal Shoes,161.34,Spring,Card,4.1,10,5
1464,64,Male,Mens Clothing,Shirt,199.98,Winter,Card,3.6,26,8
1465,65,Female,Accessories,Sunglasses,138.32,Summer,Card,4.9,6,3
1466,68,Male,Mens Clothing,Jeans,173.95,Autumn,Card,3.8,13,4
1467,51,Male,Sports,Dumbbells,155.73,Summer,Card,4.6,19,7
1468,43,Male,Electronics,Smart Watch,1286.36,Autumn,Card,3.3,4,2
1469,39,Male,Footwear,Sandals,178.64,Summer,Card,3.8,20,5
1470,56,Female,Beauty,Skincare Kit,48.87,Winter,Card,3.9,16,3
1471,53,Female,Accessories,Wallet,56.39,Autumn,Card,3.1,18,4
1472,46,Male,Groceries,Cooking Oil,53.3,Autumn,Card,2.9,13,4
1473,67,Male,Mens Clothing,T-Shirt,62.98,Summer,Cash on Delivery,4.2,6,3
1474,59,Male,Sports,Football,152.31,Autumn,Card,3.9,16,3
1475,51,Female,Beauty,Skincare Kit,46.25,Winter,Card,3.9,18,4
1476,22,Female,Footwear,Formal Shoes,217.07,Winter,Card,3.4,16,3
1477,53,Female,Accessories,Sunglasses,46.68,Autumn,Cash on Delivery,4.4,12,6
1478,70,Female,Womens Clothing,Top,186.33,Spring,Card,4.6,10,5
1479,44,Female,Beauty,Perfume,34.06,Autumn,Card,2.8,17,6
1480,47,Male,Footwear,Sandals,119.82,Autumn,Card,3.5,13,4
1481,38,Female,Home,Lamp,294.52,Autumn,Card,3.8,16,8
1482,46,Male,Groceries,Rice Pack,71.24,Summer,Card,4.3,15,5
1483,30,Female,Womens Clothing,Jeans,151.65,Summer,Card,3.5,18,4
1484,36,Male,Sports,Dumbbells,80.95,Summer,Card,4,17,6
1485,67,Male,Sports,Football,185.85,Summer,Card,5,20,10
1486,32,Male,Footwear,Formal Shoes,77.21,Autumn,Card,4.1,16,3
1487,66,Female,Womens Clothing,Skirt,192.04,Winter,Card,3.9,15,5
1488,60,Female,Footwear,Sneakers,73.34,Summer,Cash on Delivery,4.8,17,6
1489,35,Female,Footwear,Formal Shoes,239.36,Summer,Card,4.3,20,5
1490,26,Female,Womens Clothing,Jeans,175.79,Winter,Card,3,15,5
1491,57,Female,Beauty,Skincare Kit,24.93,Winter,Card,4.7,18,4
1492,47,Female,Groceries,Beverages,34.74,Spring,Cash on Delivery,4.3,18,4
1493,46,Male,Groceries,Rice Pack,36.61,Summer,Card,4,24,7
1494,29,Male,Electronics,Mobile Phone,2302.21,Winter,Card,3.1,20,5
1495,33,Female,Beauty,Skincare Kit,48.6,Summer,Cash on Delivery,4.1,11,3
1496,26,Male,Electronics,Laptop,534.41,Autumn,Card,3.6,6,3
1497,67,Female,Accessories,Handbag,175.36,Summer,Card,4.1,26,8
1498,21,Female,Accessories,Handbag,34.6,Summer,Cash on Delivery,3.1,22,6
1499,26,Male,Sports,Yoga Mat,118.37,Summer,Card,3.1,2,1
1500,55,Male,Footwear,Formal Shoes,203.25,Spring,Card,4.3,18,4
1501,23,Female,Footwear,Formal Shoes,133.44,Summer,Card,4.7,12,6
1502,21,Female,Accessories,Handbag,100,Spring,Cash on Delivery,4.1,15,5
1503,23,Female,Home,Kitchen Set,55.34,Winter,Card,4.2,17,6
1504,36,Female,Footwear,Formal Shoes,136.43,Spring,Card,4,12,6
1505,35,Female,Womens Clothing,Top,67.51,Spring,Card,4.1,10,5
1506,29,Male,Footwear,Sneakers,245.39,Winter,Card,4.5,15,5
1507,20,Male,Footwear,Formal Shoes,113.11,Summer,Card,3.4,8,4
1508,64,Female,Footwear,Sandals,80.18,Spring,Card,4.4,13,4
1509,67,Male,Electronics,Mobile Phone,1105.76,Winter,Card,3.8,19,7
1510,26,Female,Footwear,Formal Shoes,96.55,Winter,Cash on Delivery,4.5,10,5
1511,54,Male,Sports,Dumbbells,106.35,Spring,Card,4.8,16,8
1512,28,Female,Groceries,Snacks,13.26,Spring,Cash on Delivery,4.4,14,2
1513,64,Female,Womens Clothing,Top,180.55,Spring,Card,3.9,4,2
1514,32,Female,Womens Clothing,Skirt,156.68,Autumn,Card,4.3,6,3
1515,44,Male,Sports,Yoga Mat,187.98,Winter,Card,3.6,19,7
1516,31,Female,Beauty,Perfume,117.64,Winter,Card,3.8,21,8
1517,46,Male,Sports,Dumbbells,153.87,Winter,Card,4.3,12,6
1518,23,Female,Sports,Dumbbells,42.64,Spring,Card,3.4,4,2
1519,31,Male,Electronics,Smart Watch,2438.54,Summer,Card,4.5,8,4
1520,47,Male,Footwear,Sandals,135.83,Winter,Card,4.6,17,6
1521,43,Male,Footwear,Sandals,160.25,Winter,Card,4.8,28,9
1522,27,Female,Beauty,Makeup Set,68.53,Spring,Card,3.7,17,6
1523,37,Female,Womens Clothing,Skirt,64.5,Autumn,Cash on Delivery,4,6,3
1524,57,Female,Sports,Dumbbells,213.01,Winter,Card,4.3,9,2
1525,44,Male,Footwear,Sneakers,175.76,Spring,Card,4.7,21,8
1526,51,Male,Footwear,Formal Shoes,136.07,Spring,Card,4.3,26,8
1527,66,Male,Electronics,Headphones,632.68,Winter,Card,5,24,7
1528,68,Male,Sports,Football,213.91,Summer,Card,3.3,4,2
1529,52,Male,Electronics,Mobile Phone,631.19,Summer,Card,4.7,17,6
1530,30,Female,Footwear,Sandals,122.86,Winter,Card,2.9,10,5
1531,50,Female,Womens Clothing,Skirt,146.57,Autumn,Card,3.3,17,6
1532,58,Male,Home,Lamp,171.7,Winter,Card,3.7,12,6
1533,36,Male,Electronics,Smart Watch,1385.6,Spring,Card,3.4,8,4
1534,38,Male,Mens Clothing,Jeans,91,Spring,Cash on Delivery,4.2,14,7
1535,23,Male,Footwear,Sneakers,191.42,Winter,Card,3.9,18,4
1536,56,Female,Accessories,Handbag,114.28,Summer,Card,4,20,5
1537,46,Male,Groceries,Snacks,48.42,Summer,Card,3.7,19,7
1538,48,Male,Footwear,Sneakers,84.31,Spring,Cash on Delivery,4.5,10,0
1539,40,Male,Footwear,Sandals,73.92,Spring,Card,3.4,24,7
1540,47,Male,Footwear,Sandals,67.4,Summer,Cash on Delivery,4.3,7,1
1541,67,Male,Home,Kitchen Set,295.09,Autumn,Card,3.6,4,2
1542,30,Female,Footwear,Sneakers,121.3,Spring,Card,3.1,10,5
1543,46,Male,Electronics,Headphones,2344.03,Autumn,Card,4.8,17,6
1544,64,Female,Beauty,Makeup Set,87.85,Spring,Cash on Delivery,2.1,16,8
1545,50,Female,Beauty,Makeup Set,31.22,Spring,Card,3.8,20,10
1546,60,Female,Accessories,Wallet,74.33,Winter,Card,3.8,24,7
1547,36,Female,Sports,Dumbbells,142.8,Winter,Card,5,18,4
1548,25,Male,Sports,Football,76.08,Summer,Card,3.7,16,3
